Hip,Mag,RA,Dec,RA_rad,Dec_rad
100232,6.05,304.93016865,-1.07859255,5.322035431604092,-0.018824991284981565
100256,5.96,305.0007966,13.54810109,5.323268121875527,0.2364589714135326
100261,5.59,305.02493204999996,68.8802532,5.323689364944476,1.2021872079473601
100276,5.82,305.08915229999997,17.79300261,5.32481021975343,0.3105464793604445
100288,6.56,305.11616864999996,-29.19721586,5.325281744012801,-0.5095875491725077
100295,6.23,305.1276603,53.59568983,5.325482311141789,0.9354212524111399
100300,6.27,305.13460155,-55.05080338,5.3256034588084935,-0.960817774849023
100310,4.77,305.1658614,-12.75904403,5.326149046114672,-0.22268732773042615
100345,3.05,305.2526934,-14.78140119,5.3276645504107645,-0.2579841188237079
100357,5.69,305.29798650000004,63.98008727,5.3284550641342,1.1166631785748102
100379,6.49,305.36858804999997,-66.74969742,5.32968729363871,-1.1650019946889643
100412,6.26,305.4223371,-49.99880746,5.330625391531029,-0.872643812247703
100435,5.5,305.51428964999997,24.44611603,5.332230266284133,0.42666521404806484
100437,5.58,305.52227775,45.79489737,5.332369684930113,0.7992717397193919
100453,2.23,305.55708345,40.2566815,5.332977158993574,0.7026116381016897
100469,5.6,305.61449745,-42.04934895,5.3339792223303135,-0.7338995874975205
100491,6.64,305.6714394,-78.96080466,5.33497304684032,-1.3781260213410815
100524,6.29,305.75322975,-9.65467053,5.336400557744179,-0.16850578894376597
100541,5.3,305.7946224,5.34307747,5.337122995772804,0.09325429404062853
100587,4.43,305.96498325,32.19018607,5.3400963535218,0.5618247337511139
100591,5.64,305.9716122,-42.42290463,5.34021205052525,-0.7404193640530466
100664,6.14,306.1562232,1.06839246,5.34343412031065,0.018646966130481817
100697,6.15,306.22834005,-83.31063455,5.3446927967893165,-1.4540448748232444
100710,6.73,306.2648646,83.18279774,5.345330270444626,1.451813701583498
100738,5.86,306.36175155,-28.66327932,5.347021266724341,-0.5002685985528014
100751,1.94,306.41187345,-56.73488071,5.347896058906696,-0.9902104691157181
100754,5.68,306.4188495,21.40966274,5.348017813947981,0.3736691065545507
100758,6.1,306.42719925,-2.80028034,5.348163544577199,-0.04887411191186627
100764,6.08,306.45003555,-40.79597302,5.348562113201171,-0.7120240507537744
100808,6.38,306.59776485,56.63867785,5.351140475887838,0.988531412458883
100843,6.55,306.70162875000005,81.4340978,5.352953242916802,1.4212931300010707
100852,6.24,306.72140295,-37.402627,5.353298367813749,-0.6527989900453292
100859,5.73,306.7591908,49.38322449,5.353957890213498,0.8618998626019976
100881,5.08,306.8300145,-18.21169433,5.355193996966943,-0.3178540284252827
100907,5.63,306.892812,38.44052275,5.356290020103963,0.6709136881752851
100933,6.56,306.9657459,65.75582904,5.3575629567952845,1.147655719126502
100965,5.38,307.06022685,81.42266925,5.359211960453196,1.421093664174842
100969,6.2,307.06986975,2.93715202,5.3593802608076375,0.05126297338060234
100977,6.12,307.10370555000003,-3.35774231,5.359970806922684,-0.05860365874302012
101017,6.09,307.19473425,-35.5958129,5.361559557451494,-0.621264135028871
101027,4.77,307.21509855000005,-17.81366828,5.361914981536358,-0.31090716334407514
101044,6.19,307.26174075,83.62546296,5.36272904149673,1.459539667156563
101067,5.9,307.3349523,36.45473284,5.364006824094719,0.6362551159929032
101076,4.01,307.3488789,30.36855661,5.3642498891183275,0.5300313019227875
101084,5.89,307.3629417,56.06817898,5.364495331280377,0.978574328798476
101082,5.96,307.3638072,81.09073843,5.364510437105053,1.4153003784769973
